date_start,date_stop,campaign_id,campaign_name,objective,impressions,clicks,cpm,ctr,spend,leads,account_currency
2026-04-06,2026-04-06,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9107,320,42.27,3.5138,384.94,11,BRL
2026-04-06,2026-04-06,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,23382,489,17.74,2.0914,414.70,12,BRL
2026-04-07,2026-04-07,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,34404,834,30.41,2.4241,1046.36,32,BRL
2026-04-07,2026-04-07,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,13016,316,27.24,2.4278,354.56,13,BRL
2026-04-07,2026-04-07,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,21968,483,27.64,2.1987,607.26,15,BRL
2026-04-07,2026-04-07,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8443,172,26.18,2.0372,221.00,19,BRL
2026-04-07,2026-04-07,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,23505,535,25.31,2.2761,594.85,12,BRL
2026-04-08,2026-04-08,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,14881,443,29.56,2.9770,439.88,24,BRL
2026-04-08,2026-04-08,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10978,340,39.82,3.0971,437.17,19,BRL
2026-04-08,2026-04-08,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,17671,495,25.38,2.8012,448.44,16,BRL
2026-04-08,2026-04-08,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5069,126,29.72,2.4857,150.65,8,BRL
2026-04-08,2026-04-08,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,35276,604,14.86,1.7122,524.08,12,BRL
2026-04-09,2026-04-09,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,12310,241,19.41,1.9578,238.98,11,BRL
2026-04-09,2026-04-09,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11634,285,32.10,2.4497,373.49,15,BRL
2026-04-09,2026-04-09,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,18350,501,29.53,2.7302,541.92,16,BRL
2026-04-09,2026-04-09,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,3460,102,46.45,2.9480,160.73,7,BRL
2026-04-09,2026-04-09,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,15678,271,16.02,1.7285,251.13,6,BRL
2026-04-10,2026-04-10,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,12790,312,21.99,2.4394,281.21,20,BRL
2026-04-10,2026-04-10,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,12350,316,37.77,2.5587,466.40,20,BRL
2026-04-10,2026-04-10,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,15356,418,25.62,2.7221,393.46,11,BRL
2026-04-10,2026-04-10,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8578,240,29.02,2.7979,248.93,10,BRL
2026-04-10,2026-04-10,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,10424,233,19.96,2.2352,208.11,7,BRL
2026-04-11,2026-04-11,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,24226,662,29.40,2.7326,712.21,17,BRL
2026-04-11,2026-04-11,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11499,278,30.88,2.4176,355.11,10,BRL
2026-04-11,2026-04-11,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,33513,605,17.29,1.8053,579.38,18,BRL
2026-04-11,2026-04-11,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,10954,292,34.26,2.6657,375.23,13,BRL
2026-04-11,2026-04-11,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,21916,449,22.71,2.0487,497.70,12,BRL
2026-04-12,2026-04-12,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,25366,724,24.67,2.8542,625.88,24,BRL
2026-04-12,2026-04-12,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,7916,152,30.26,1.9202,239.55,9,BRL
2026-04-12,2026-04-12,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,6217,197,43.61,3.1687,271.14,9,BRL
2026-04-12,2026-04-12,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5888,142,31.00,2.4117,182.51,13,BRL
2026-04-12,2026-04-12,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,18905,406,24.43,2.1476,461.92,9,BRL
2026-04-13,2026-04-13,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,27383,623,30.21,2.2751,827.29,33,BRL
2026-04-13,2026-04-13,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,18650,396,25.62,2.1233,477.74,14,BRL
2026-04-13,2026-04-13,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,18941,709,30.97,3.7432,586.66,13,BRL
2026-04-13,2026-04-13,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,3402,104,40.37,3.0570,137.34,6,BRL
2026-04-13,2026-04-13,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,31776,552,16.26,1.7372,516.76,12,BRL
2026-04-14,2026-04-14,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,27402,658,26.92,2.4013,737.62,29,BRL
2026-04-14,2026-04-14,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10352,209,30.54,2.0189,316.19,13,BRL
2026-04-14,2026-04-14,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,24023,517,17.53,2.1521,421.03,11,BRL
2026-04-14,2026-04-14,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,14614,468,36.70,3.2024,536.35,21,BRL
2026-04-14,2026-04-14,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,22168,380,15.55,1.7142,344.65,8,BRL
2026-04-15,2026-04-15,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,29071,560,17.56,1.9263,510.47,21,BRL
2026-04-15,2026-04-15,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,15761,330,28.25,2.0938,445.25,15,BRL
2026-04-15,2026-04-15,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,14553,395,41.62,2.7142,605.67,17,BRL
2026-04-15,2026-04-15,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7530,224,42.90,2.9748,323.04,12,BRL
2026-04-15,2026-04-15,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,29762,703,21.59,2.3621,642.47,12,BRL
2026-04-16,2026-04-16,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,18574,513,27.41,2.7619,509.09,18,BRL
2026-04-16,2026-04-16,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,12183,269,24.51,2.2080,298.62,9,BRL
2026-04-16,2026-04-16,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,16272,387,23.49,2.3783,382.15,11,BRL
2026-04-16,2026-04-16,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,17467,476,29.87,2.7251,521.81,21,BRL
2026-04-16,2026-04-16,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,7516,168,22.57,2.2352,169.61,6,BRL
2026-04-17,2026-04-17,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,20698,632,26.22,3.0534,542.70,25,BRL
2026-04-17,2026-04-17,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10860,200,26.06,1.8416,282.98,13,BRL
2026-04-17,2026-04-17,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,16157,339,22.17,2.0982,358.12,14,BRL
2026-04-17,2026-04-17,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8397,189,30.09,2.2508,252.69,15,BRL
2026-04-17,2026-04-17,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,10828,207,18.53,1.9117,200.65,7,BRL
2026-04-18,2026-04-18,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,7577,245,30.83,3.2335,233.57,12,BRL
2026-04-18,2026-04-18,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11314,361,46.85,3.1907,530.07,13,BRL
2026-04-18,2026-04-18,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,24349,571,21.52,2.3451,524.01,19,BRL
2026-04-18,2026-04-18,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9424,242,31.09,2.5679,292.97,14,BRL
2026-04-18,2026-04-18,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,23664,452,14.60,1.9101,345.56,7,BRL
2026-04-19,2026-04-19,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,16154,561,40.81,3.4728,659.25,26,BRL
2026-04-19,2026-04-19,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11121,204,31.06,1.8344,345.39,13,BRL
2026-04-19,2026-04-19,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,22023,522,23.49,2.3702,517.29,16,BRL
2026-04-19,2026-04-19,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,10763,259,30.03,2.4064,323.18,12,BRL
2026-04-19,2026-04-19,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,16765,377,21.72,2.2487,364.15,11,BRL
2026-04-20,2026-04-20,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,9268,256,28.80,2.7622,266.90,21,BRL
2026-04-20,2026-04-20,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,17758,397,33.46,2.2356,594.13,18,BRL
2026-04-20,2026-04-20,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,17629,368,27.86,2.0875,491.14,14,BRL
2026-04-20,2026-04-20,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6718,251,50.43,3.7362,338.79,17,BRL
2026-04-20,2026-04-20,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,11998,260,20.34,2.1670,244.00,8,BRL
2026-04-21,2026-04-21,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,30779,775,24.89,2.5180,766.23,20,BRL
2026-04-21,2026-04-21,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10281,279,33.52,2.7137,344.66,12,BRL
2026-04-21,2026-04-21,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,42696,1017,17.10,2.3820,729.98,15,BRL
2026-04-21,2026-04-21,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8519,214,36.28,2.5120,309.03,11,BRL
2026-04-21,2026-04-21,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,9469,215,19.17,2.2706,181.56,6,BRL
2026-04-22,2026-04-22,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,32368,955,27.22,2.9504,881.01,25,BRL
2026-04-22,2026-04-22,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,17216,431,34.34,2.5035,591.22,18,BRL
2026-04-22,2026-04-22,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,19925,478,25.49,2.3990,507.82,17,BRL
2026-04-22,2026-04-22,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5457,153,34.43,2.8037,187.86,8,BRL
2026-04-22,2026-04-22,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,11361,223,17.69,1.9629,200.97,8,BRL
2026-04-23,2026-04-23,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,27915,546,17.00,1.9559,474.68,24,BRL
2026-04-23,2026-04-23,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,13120,294,32.81,2.2409,430.41,17,BRL
2026-04-23,2026-04-23,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,10577,273,29.96,2.5811,316.88,9,BRL
2026-04-23,2026-04-23,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,9094,297,48.07,3.2659,437.14,17,BRL
2026-04-23,2026-04-23,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,38546,717,17.02,1.8601,656.20,15,BRL
2026-04-24,2026-04-24,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23926,594,20.87,2.4827,499.34,26,BRL
2026-04-24,2026-04-24,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,9986,240,29.19,2.4034,291.46,12,BRL
2026-04-24,2026-04-24,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,18332,527,27.06,2.8748,496.06,18,BRL
2026-04-24,2026-04-24,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8172,251,32.95,3.0715,269.25,12,BRL
2026-04-24,2026-04-24,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,16608,348,15.99,2.0954,265.52,7,BRL
2026-04-25,2026-04-25,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,14407,359,41.40,2.4918,596.45,19,BRL
2026-04-25,2026-04-25,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,18798,359,22.76,1.9098,427.85,12,BRL
2026-04-25,2026-04-25,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,12883,279,27.07,2.1656,348.68,12,BRL
2026-04-25,2026-04-25,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,17554,393,27.58,2.2388,484.19,17,BRL
2026-04-25,2026-04-25,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,18116,425,16.41,2.3460,297.20,6,BRL
2026-04-26,2026-04-26,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23314,524,22.90,2.2476,533.90,22,BRL
2026-04-26,2026-04-26,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,18235,305,22.23,1.6726,405.31,11,BRL
2026-04-26,2026-04-26,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,7680,198,30.65,2.5781,235.40,8,BRL
2026-04-26,2026-04-26,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,24035,460,18.51,1.9139,444.97,11,BRL
2026-04-26,2026-04-26,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,31378,534,13.13,1.7018,411.91,12,BRL
2026-04-27,2026-04-27,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,19159,452,22.39,2.3592,428.88,27,BRL
2026-04-27,2026-04-27,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,20148,413,20.69,2.0498,416.91,13,BRL
2026-04-27,2026-04-27,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,11365,267,28.51,2.3493,324.07,8,BRL
2026-04-27,2026-04-27,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6716,187,34.82,2.7844,233.83,11,BRL
2026-04-27,2026-04-27,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,41950,778,18.09,1.8546,758.87,14,BRL
2026-04-28,2026-04-28,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,16371,407,22.49,2.4861,368.21,25,BRL
2026-04-28,2026-04-28,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,20473,416,25.25,2.0319,516.87,18,BRL
2026-04-28,2026-04-28,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,24302,524,18.40,2.1562,447.05,16,BRL
2026-04-28,2026-04-28,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8268,243,39.77,2.9390,328.81,15,BRL
2026-04-28,2026-04-28,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,23502,543,16.63,2.3104,390.77,6,BRL
2026-04-29,2026-04-29,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,25746,820,35.94,3.1850,925.19,30,BRL
2026-04-29,2026-04-29,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,8177,220,39.47,2.6905,322.73,14,BRL
2026-04-29,2026-04-29,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,6740,253,45.25,3.7537,304.96,12,BRL
2026-04-29,2026-04-29,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,4794,169,39.84,3.5252,190.98,8,BRL
2026-04-29,2026-04-29,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,17806,387,19.85,2.1734,353.44,9,BRL
2026-04-30,2026-04-30,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,40183,961,21.35,2.3916,857.94,26,BRL
2026-04-30,2026-04-30,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,14142,278,20.07,1.9658,283.83,11,BRL
2026-04-30,2026-04-30,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,10785,218,27.44,2.0213,295.93,12,BRL
2026-04-30,2026-04-30,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,13416,302,27.47,2.2510,368.56,17,BRL
2026-04-30,2026-04-30,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,24942,476,22.24,1.9084,554.80,12,BRL
2026-05-01,2026-05-01,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,29770,608,23.65,2.0423,704.11,22,BRL
2026-05-01,2026-05-01,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,16001,354,32.78,2.2124,524.45,19,BRL
2026-05-01,2026-05-01,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,24655,508,28.23,2.0604,696.01,22,BRL
2026-05-01,2026-05-01,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5305,157,42.85,2.9595,227.30,11,BRL
2026-05-01,2026-05-01,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,22413,396,16.55,1.7668,371.02,9,BRL
2026-05-02,2026-05-02,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,26083,613,21.81,2.3502,568.91,24,BRL
2026-05-02,2026-05-02,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,14810,310,26.97,2.0932,399.48,15,BRL
2026-05-02,2026-05-02,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,30083,650,17.29,2.1607,520.18,18,BRL
2026-05-02,2026-05-02,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,13809,340,26.06,2.4622,359.84,17,BRL
2026-05-02,2026-05-02,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,18471,426,16.89,2.3063,312.01,5,BRL
2026-05-03,2026-05-03,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,20581,559,23.54,2.7161,484.44,17,BRL
2026-05-03,2026-05-03,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,3751,90,32.59,2.3994,122.25,6,BRL
2026-05-03,2026-05-03,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,18881,423,21.33,2.2403,402.80,16,BRL
2026-05-03,2026-05-03,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,6200,200,39.07,3.2258,242.21,14,BRL
2026-05-03,2026-05-03,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,26866,577,19.91,2.1477,535.01,8,BRL
2026-05-04,2026-05-04,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,12088,329,27.51,2.7217,332.60,20,BRL
2026-05-04,2026-05-04,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,20098,437,24.85,2.1743,499.38,15,BRL
2026-05-04,2026-05-04,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,17267,373,27.68,2.1602,477.93,13,BRL
2026-05-04,2026-05-04,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,13167,310,24.18,2.3544,318.38,11,BRL
2026-05-04,2026-05-04,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,6668,130,18.25,1.9496,121.67,4,BRL
2026-05-05,2026-05-05,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,13478,406,34.43,3.0123,464.07,18,BRL
2026-05-05,2026-05-05,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,19595,486,27.91,2.4802,546.97,19,BRL
2026-05-05,2026-05-05,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,19660,613,31.99,3.1180,628.85,16,BRL
2026-05-05,2026-05-05,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,3982,133,43.98,3.3400,175.12,8,BRL
2026-05-05,2026-05-05,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,32205,555,14.37,1.7233,462.87,10,BRL
2026-05-06,2026-05-06,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,19484,446,19.23,2.2891,374.58,17,BRL
2026-05-06,2026-05-06,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,16572,320,36.83,1.9310,610.27,19,BRL
2026-05-06,2026-05-06,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,10098,307,31.55,3.0402,318.63,11,BRL
2026-05-06,2026-05-06,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,10179,332,28.76,3.2616,292.70,14,BRL
2026-05-06,2026-05-06,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,20626,356,17.29,1.7260,356.69,10,BRL
2026-05-07,2026-05-07,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23409,575,25.48,2.4563,596.46,26,BRL
2026-05-07,2026-05-07,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,20540,602,27.03,2.9309,555.28,22,BRL
2026-05-07,2026-05-07,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,30094,861,25.23,2.8610,759.20,19,BRL
2026-05-07,2026-05-07,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,8936,261,48.74,2.9208,435.55,14,BRL
2026-05-07,2026-05-07,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,12742,337,25.92,2.6448,330.31,8,BRL
2026-05-08,2026-05-08,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,31730,584,19.59,1.8405,621.47,29,BRL
2026-05-08,2026-05-08,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,19904,373,19.17,1.8740,381.61,10,BRL
2026-05-08,2026-05-08,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,19982,453,27.26,2.2670,544.64,13,BRL
2026-05-08,2026-05-08,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,4502,144,44.83,3.1986,201.82,11,BRL
2026-05-08,2026-05-08,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,14577,373,27.75,2.5588,404.48,11,BRL
2026-05-09,2026-05-09,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,40902,962,15.71,2.3520,642.55,30,BRL
2026-05-09,2026-05-09,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,28395,614,23.40,2.1624,664.33,19,BRL
2026-05-09,2026-05-09,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,20122,437,23.41,2.1718,470.97,13,BRL
2026-05-09,2026-05-09,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7225,166,25.15,2.2976,181.72,11,BRL
2026-05-09,2026-05-09,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,29853,593,12.81,1.9864,382.36,10,BRL
2026-05-10,2026-05-10,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,32976,772,18.67,2.3411,615.59,25,BRL
2026-05-10,2026-05-10,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,11391,244,31.25,2.1420,355.95,20,BRL
2026-05-10,2026-05-10,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,16790,363,25.49,2.1620,428.06,13,BRL
2026-05-10,2026-05-10,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5851,212,40.73,3.6233,238.30,12,BRL
2026-05-10,2026-05-10,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,47129,893,16.13,1.8948,760.25,14,BRL
2026-05-11,2026-05-11,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,24759,644,30.32,2.6011,750.81,27,BRL
2026-05-11,2026-05-11,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,5728,138,29.97,2.4092,171.67,11,BRL
2026-05-11,2026-05-11,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,28514,549,20.72,1.9254,590.78,16,BRL
2026-05-11,2026-05-11,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,7148,184,35.32,2.5741,252.49,11,BRL
2026-05-11,2026-05-11,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,29561,633,19.01,2.1413,561.98,12,BRL
2026-05-12,2026-05-12,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,23774,717,28.69,3.0159,682.06,22,BRL
2026-05-12,2026-05-12,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,5795,136,39.94,2.3469,231.46,12,BRL
2026-05-12,2026-05-12,120299759557666597,MT_TRAFEGO_LP_001,OUTCOME_TRAFFIC,37889,736,19.27,1.9425,730.05,19,BRL
2026-05-12,2026-05-12,120229181304803814,MT_RMKT_SITE_001,OUTCOME_SALES,5684,197,46.87,3.4659,266.42,14,BRL
2026-05-12,2026-05-12,120213935476223121,MT_VIDEO_ESTOQUE_001,OUTCOME_AWARENESS,32588,770,20.06,2.3628,653.79,13,BRL
2026-05-13,2026-05-13,120274831420778493,MT_LEADS_PEQ_VAREJO_001,OUTCOME_LEADS,34973,793,20.27,2.2675,708.95,29,BRL
2026-05-13,2026-05-13,120299701614704712,MT_LEADS_REDES_LOJAS_002,OUTCOME_LEADS,10140,219,37.86,2.1598,383.88,11,BRL
